Bonus_history,Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Rotation_(excluding_bonus),No_of_Rotation_(including_bonus),Rotations_Till_bonus,Junk1,No_of_Regular_Bonus,No_of_Big_Bonus,Junk2,Junk3,Junk4,Junk5,Junk6,Junk7
,1184,1166,373,410,75,0,2,1,0,294,20230926165338,0,0,0
,1187,1166,374,411,76,0,2,1,0,294,20230926165338,0,0,0
,1190,1166,375,412,77,0,2,1,0,294,20230926165338,0,0,0
,1193,1166,376,413,78,0,2,1,0,294,20230926165338,0,0,0
,1196,1174,377,414,79,0,2,1,0,294,20230926165338,0,0,0
,1199,1177,378,415,80,0,2,1,0,294,20230926165338,0,0,0
,1202,1180,379,416,81,0,2,1,0,294,20230926165338,0,0,0
,1205,1180,380,417,82,0,2,1,0,294,20230926165338,0,0,0
,1208,1188,381,418,83,0,2,1,0,294,20230926165338,0,0,0
,1211,1196,382,419,84,0,2,1,0,294,20230926165338,0,0,0
,1214,1196,383,420,85,0,2,1,0,294,20230926165338,0,0,0
,1217,1196,384,421,86,0,2,1,0,294,20230926165338,0,0,0
,1220,1199,385,422,87,0,2,1,0,294,20230926165338,0,0,0
,1223,1199,386,423,88,0,2,1,0,294,20230926165338,0,0,0
,1226,1199,387,424,89,0,2,1,0,294,20230926165338,0,0,0
,1229,1199,388,425,90,0,2,1,0,294,20230926165338,0,0,0
,1232,1199,389,426,91,0,2,1,0,294,20230926165338,0,0,0
,1235,1199,390,427,92,0,2,1,0,294,20230926165338,0,0,0
,1238,1199,391,428,93,0,2,1,0,294,20230926165338,0,0,0
,1241,1207,392,429,94,0,2,1,0,294,20230926165338,0,0,0
,1244,1207,393,430,95,0,2,1,0,294,20230926165338,0,0,0
,1247,1207,394,431,96,0,2,1,0,294,20230926165338,0,0,0
,1250,1215,395,432,97,0,2,1,0,294,20230926165338,0,0,0
,1253,1223,396,433,98,0,2,1,0,294,20230926165338,0,0,0
,1256,1223,397,434,99,0,2,1,0,294,20230926165338,0,0,0
,1259,1223,398,435,100,0,2,1,0,294,20230926165338,0,0,0
,1262,1223,399,436,101,0,2,1,0,294,20230926165338,0,0,0
,1265,1226,400,437,102,0,2,1,0,294,20230926165338,0,0,0
,1268,1226,401,438,103,0,2,1,0,294,20230926165338,0,0,0
,1271,1226,402,439,104,0,2,1,0,294,20230926165338,0,0,0
,1274,1229,403,440,105,0,2,1,0,294,20230926165338,0,0,0
,1277,1229,404,441,106,0,2,1,0,294,20230926165338,0,0,0
,1280,1237,405,442,107,0,2,1,0,294,20230926165338,0,0,0
,1283,1237,406,443,108,0,2,1,0,294,20230926165338,0,0,0
,1286,1237,407,444,109,0,2,1,0,294,20230926165338,0,0,0
,1289,1237,408,445,110,0,2,1,0,294,20230926165338,0,0,0
,1292,1237,409,446,111,0,2,1,0,294,20230926165338,0,0,0
,1295,1237,410,447,112,0,2,1,0,294,20230926165338,0,0,0
,1298,1237,411,448,113,0,2,1,0,294,20230926165338,0,0,0
,1301,1240,412,449,114,0,2,1,0,294,20230926165338,0,0,0
,1304,1240,413,450,115,0,2,1,0,294,20230926165338,0,0,0
,1307,1240,414,451,116,0,2,1,0,294,20230926165338,0,0,0
,1310,1240,415,452,117,0,2,1,0,294,20230926165338,0,0,0
,1313,1240,416,453,118,0,2,1,0,294,20230926165338,0,0,0
,1316,1243,417,454,119,0,2,1,0,294,20230926165338,0,0,0
,1319,1243,418,455,120,0,2,1,0,294,20230926165338,0,0,0
,1322,1246,419,456,121,0,2,1,0,294,20230926165338,0,0,0
,1325,1246,420,457,122,0,2,1,0,294,20230926165338,0,0,0
,1328,1246,421,458,123,0,2,1,0,294,20230926165338,0,0,0
,1331,1246,422,459,124,0,2,1,0,294,20230926165338,0,0,0
,1334,1246,423,460,125,0,2,1,0,294,20230926165338,0,0,0
,1337,1249,424,461,126,0,2,1,0,294,20230926165338,0,0,0
,1340,1249,425,462,127,0,2,1,0,294,20230926165338,0,0,0
,1343,1249,426,463,128,0,2,1,0,294,20230926165338,0,0,0
,1346,1249,427,464,129,0,2,1,0,294,20230926165338,0,0,0
,1349,1249,428,465,130,0,2,1,0,294,20230926165338,0,0,0
,1352,1249,429,466,131,0,2,1,0,294,20230926165338,0,0,0
,1355,1252,430,467,132,0,2,1,0,294,20230926165338,0,0,0
,1358,1260,431,468,133,0,2,1,0,294,20230926165338,0,0,0
,1361,1268,432,469,134,0,2,1,0,294,20230926165338,0,0,0
,1364,1268,433,470,135,0,2,1,0,294,20230926165338,0,0,0
,1367,1268,434,471,136,0,2,1,0,294,20230926165338,0,0,0
,1370,1271,435,472,137,0,2,1,0,294,20230926165338,0,0,0
,1373,1279,436,473,138,0,2,1,0,294,20230926165338,0,0,0
,1376,1279,437,474,139,0,2,1,0,294,20230926165338,0,0,0
,1379,1279,438,475,140,0,2,1,0,294,20230926165338,0,0,0
,1382,1279,439,476,141,0,2,1,0,294,20230926165338,0,0,0
,1385,1282,440,477,142,0,2,1,0,294,20230926165338,0,0,0
,1388,1282,441,478,143,0,2,1,0,294,20230926165338,0,0,0
,1391,1282,442,479,144,0,2,1,0,294,20230926165338,0,0,0
,1394,1282,443,480,145,0,2,1,0,294,20230926165338,0,0,0
,1397,1282,444,481,146,0,2,1,0,294,20230926165338,0,0,0
,1400,1282,445,482,147,0,2,1,0,294,20230926165338,0,0,0
,1403,1290,446,483,148,0,2,1,0,294,20230926165338,0,0,0
,1406,1290,447,484,149,0,2,1,0,294,20230926165338,0,0,0
,1409,1298,448,485,150,0,2,1,0,294,20230926165338,0,0,0
,1412,1306,449,486,151,0,2,1,0,294,20230926165338,0,0,0
,1415,1306,450,487,152,0,2,1,0,294,20230926165338,0,0,0
,1418,1314,451,488,153,0,2,1,0,294,20230926165338,0,0,0
,1421,1314,452,489,154,0,2,1,0,294,20230926165338,0,0,0
,1424,1314,453,490,155,0,2,1,0,294,20230926165338,0,0,0
,1427,1317,454,491,156,0,2,1,0,294,20230926165338,0,0,0
,1430,1317,455,492,157,0,2,1,0,294,20230926165338,0,0,0
,1433,1317,456,493,158,0,2,1,0,294,20230926165338,0,0,0
,1436,1317,457,494,159,0,2,1,0,294,20230926165338,0,0,0
,1439,1317,458,495,160,0,2,1,0,294,20230926165338,0,0,0
,1442,1325,459,496,161,0,2,1,0,294,20230926165338,0,0,0
,1445,1333,460,497,162,0,2,1,0,294,20230926165338,0,0,0
,1448,1333,461,498,163,0,2,1,0,294,20230926165338,0,0,0
,1451,1341,462,499,164,0,2,1,0,294,20230926165338,0,0,0
,1454,1341,463,500,165,0,2,1,0,294,20230926165338,0,0,0
,1457,1341,464,501,166,0,2,1,0,294,20230926165338,0,0,0
,1460,1341,465,502,167,0,2,1,0,294,20230926165338,0,0,0
,1463,1349,466,503,168,0,2,1,0,294,20230926165338,0,0,0
,1466,1349,467,504,169,0,2,1,0,294,20230926165338,0,0,0
,1469,1357,468,505,170,0,2,1,0,294,20230926165338,0,0,0
,1472,1357,469,506,171,0,2,1,0,294,20230926165338,0,0,0
,1475,1360,470,507,172,0,2,1,0,294,20230926165338,0,0,0
,1478,1360,471,508,173,0,2,1,0,294,20230926165338,0,0,0
,1481,1368,472,509,174,0,2,1,0,294,20230926165338,0,0,0
,1484,1376,473,510,175,0,2,1,0,294,20230926165338,0,0,0
,1487,1376,474,511,176,0,2,1,0,294,20230926165338,0,0,0
,1490,1379,475,512,177,0,2,1,0,294,20230926165338,0,0,0
,1493,1382,476,513,178,0,2,1,0,294,20230926165338,0,0,0
,1496,1384,477,514,179,0,2,1,0,294,20230926165338,0,0,0
,1499,1387,478,515,180,0,2,1,0,294,20230926165338,0,0,0
,1502,1387,479,516,181,0,2,1,0,294,20230926165338,0,0,0
,1505,1387,480,517,182,0,2,1,0,294,20230926165338,0,0,0
,1508,1387,481,518,183,0,2,1,0,294,20230926165338,0,0,0
,1511,1387,482,519,184,0,2,1,0,294,20230926165338,0,0,0
,1514,1387,483,520,185,0,2,1,0,294,20230926165338,0,0,0
,1517,1387,484,521,186,0,2,1,0,294,20230926165338,0,0,0
,1520,1387,485,522,187,0,2,1,0,294,20230926165338,0,0,0
,1523,1387,486,523,188,0,2,1,0,294,20230926165338,0,0,0
,1526,1387,487,524,189,0,2,1,0,294,20230926165338,0,0,0
,1529,1390,488,525,190,0,2,1,0,294,20230926165338,0,0,0
,1532,1390,489,526,191,0,2,1,0,294,20230926165338,0,0,0
,1535,1390,490,527,192,0,2,1,0,294,20230926165338,0,0,0
,1538,1398,491,528,193,0,2,1,0,294,20230926165338,0,0,0
,1541,1398,492,529,194,0,2,1,0,294,20230926165338,0,0,0
,1544,1398,493,530,195,0,2,1,0,294,20230926165338,0,0,0
,1547,1398,494,531,196,0,2,1,0,294,20230926165338,0,0,0
,1550,1401,495,532,197,0,2,1,0,294,20230926165338,0,0,0
,1553,1404,496,533,198,0,2,1,0,294,20230926165338,0,0,0
,1556,1404,497,534,199,0,2,1,0,294,20230926165338,0,0,0
,1559,1404,498,535,200,0,2,1,0,294,20230926165338,0,0,0
,1562,1412,499,536,201,0,2,1,0,294,20230926165338,0,0,0
,1565,1412,500,537,202,0,2,1,0,294,20230926165338,0,0,0
,1568,1412,501,538,203,0,2,1,0,294,20230926165338,0,0,0
,1571,1412,502,539,204,0,2,1,0,294,20230926165338,0,0,0
,1574,1415,503,540,205,0,2,1,0,294,20230926165338,0,0,0
,1577,1415,504,541,206,0,2,1,0,294,20230926165338,0,0,0
,1580,1415,505,542,207,0,2,1,0,294,20230926165338,0,0,0
,1583,1415,506,543,208,0,2,1,0,294,20230926165338,0,0,0
,1586,1415,507,544,209,0,2,1,0,294,20230926165338,0,0,0
,1589,1418,508,545,210,0,2,1,0,294,20230926165338,0,0,0
,1592,1418,509,546,211,0,2,1,0,294,20230926165338,0,0,0
,1595,1421,510,547,212,0,2,1,0,294,20230926165338,0,0,0
,1598,1421,511,548,213,0,2,1,0,294,20230926165338,0,0,0
,1601,1421,512,549,214,0,2,1,0,294,20230926165338,0,0,0
,1604,1421,513,550,215,0,2,1,0,294,20230926165338,0,0,0
,1607,1421,514,551,216,0,2,1,0,294,20230926165338,0,0,0
,1610,1424,515,552,217,0,2,1,0,294,20230926165338,0,0,0
,1613,1432,516,553,218,0,2,1,0,294,20230926165338,0,0,0
,1616,1432,517,554,219,0,2,1,0,294,20230926165338,0,0,0
,1619,1432,518,555,220,0,2,1,0,294,20230926165338,0,0,0
,1622,1432,519,556,221,0,2,1,0,294,20230926165338,0,0,0
,1625,1432,520,557,222,0,2,1,0,294,20230926165338,0,0,0
,1628,1432,521,558,223,0,2,1,0,294,20230926165338,0,0,0
,1631,1440,522,559,224,0,2,1,0,294,20230926165338,0,0,0
,1634,1440,523,560,225,0,2,1,0,294,20230926165338,0,0,0
,1637,1448,524,561,226,0,2,1,0,294,20230926165338,0,0,0
,1640,1456,525,562,227,0,2,1,0,294,20230926165338,0,0,0
,1643,1464,526,563,228,0,2,1,0,294,20230926165338,0,0,0
,1646,1464,527,564,229,0,2,1,0,294,20230926165338,0,0,0
,1649,1464,528,565,230,0,2,1,0,294,20230926165338,0,0,0
,1652,1464,529,566,231,0,2,1,0,294,20230926165338,0,0,0
,1655,1464,530,567,232,0,2,1,0,294,20230926165338,0,0,0
,1658,1464,531,568,233,0,2,1,0,294,20230926165338,0,0,0
,1661,1464,531,568,234,0,2,1,0,294,20230926165338,0,0,0
,1661,1464,532,569,234,0,2,1,0,294,20230927084752,0,0,0
,1664,1464,533,570,235,0,2,1,0,294,20230927084752,0,0,0
,1667,1464,534,571,236,0,2,1,0,294,20230927084752,0,0,0
,1670,1472,535,572,237,0,2,1,0,294,20230927084752,0,0,0
,1673,1472,536,573,238,0,2,1,0,294,20230927084752,0,0,0
,1676,1472,537,574,239,0,2,1,0,294,20230927084752,0,0,0
,1679,1480,538,575,240,0,2,1,0,294,20230927084752,0,0,0
,1682,1480,539,576,241,0,2,1,0,294,20230927084752,0,0,0
,1685,1480,540,577,242,0,2,1,0,294,20230927084752,0,0,0
,1688,1480,541,578,243,0,2,1,0,294,20230927084752,0,0,0
,1691,1483,542,579,244,0,2,1,0,294,20230927084752,0,0,0
,1694,1483,543,580,245,0,2,1,0,294,20230927084752,0,0,0
,1697,1486,544,581,246,0,2,1,0,294,20230927084752,0,0,0
,1700,1486,545,582,247,0,2,1,0,294,20230927084752,0,0,0
,1703,1486,546,583,248,0,2,1,0,294,20230927084752,0,0,0
,1706,1486,547,584,249,0,2,1,0,294,20230927084752,0,0,0
,1709,1494,548,585,250,0,2,1,0,294,20230927084752,0,0,0
,1712,1494,549,586,251,0,2,1,0,294,20230927084752,0,0,0
,1715,1494,550,587,252,0,2,1,0,294,20230927084752,0,0,0
,1718,1494,551,588,253,0,2,1,0,294,20230927084752,0,0,0
,1721,1494,552,589,254,0,2,1,0,294,20230927084752,0,0,0
,1724,1497,553,590,255,0,2,1,0,294,20230927084752,0,0,0
,1727,1499,554,591,256,0,2,1,0,294,20230927084752,0,0,0
,1730,1499,555,592,257,0,2,1,0,294,20230927084752,0,0,0
,1733,1502,556,593,258,0,2,1,0,294,20230927084752,0,0,0
,1736,1502,557,594,259,0,2,1,0,294,20230927084752,0,0,0
,1739,1505,558,595,260,0,2,1,0,294,20230927084752,0,0,0
,1742,1505,559,596,261,0,2,1,0,294,20230927084752,0,0,0
,1745,1505,560,597,262,0,2,1,0,294,20230927084752,0,0,0
,1748,1513,561,598,263,0,2,1,0,294,20230927084752,0,0,0
,1749,1521,562,599,264,0,2,1,0,294,20230927084752,0,0,0
RB,1750,1521,562,600,265,0,3,1,0,294,20230927084752,0,0,0
RB,1752,1535,562,601,265,0,3,1,0,294,20230927084752,0,0,0
RB,1754,1549,562,602,265,0,3,1,0,294,20230927084752,0,0,0
RB,1756,1563,562,603,265,0,3,1,0,294,20230927084752,0,0,0
RB,1758,1577,562,604,265,0,3,1,0,294,20230927084752,0,0,0
RB,1760,1591,562,605,265,0,3,1,0,294,20230927084752,0,0,0
RB,1762,1605,562,606,265,0,3,1,0,294,20230927084752,0,0,0
RB,1764,1619,562,607,265,0,3,1,0,294,20230927084752,0,0,0
,1766,1633,563,608,0,0,3,1,0,294,20230927084752,0,0,0
,1769,1636,564,609,1,0,3,1,0,294,20230927084752,0,0,0
,1772,1636,565,610,2,0,3,1,0,294,20230927084752,0,0,0
,1775,1636,566,611,3,0,3,1,0,294,20230927084752,0,0,0
,1778,1636,567,612,4,0,3,1,0,294,20230927084752,0,0,0
,1781,1644,568,613,5,0,3,1,0,294,20230927084752,0,0,0
RB,1782,1644,568,614,6,0,4,1,0,294,20230927084752,0,0,0
RB,1784,1658,568,615,6,0,4,1,0,294,20230927084752,0,0,0
RB,1786,1672,568,616,6,0,4,1,0,294,20230927084752,0,0,0
RB,1788,1686,568,617,6,0,4,1,0,294,20230927084752,0,0,0
RB,1790,1700,568,618,6,0,4,1,0,294,20230927084752,0,0,0
RB,1792,1714,568,619,6,0,4,1,0,294,20230927084752,0,0,0
RB,1794,1728,568,620,6,0,4,1,0,294,20230927084752,0,0,0
RB,1796,1742,568,621,6,0,4,1,0,294,20230927084752,0,0,0
,1798,1756,569,622,0,0,4,1,0,294,20230927084752,0,0,0
,1801,1756,570,623,1,0,4,1,0,294,20230927084752,0,0,0
,1804,1764,571,624,2,0,4,1,0,294,20230927084752,0,0,0
,1807,1764,572,625,3,0,4,1,0,294,20230927084752,0,0,0
,1810,1764,573,626,4,0,4,1,0,294,20230927084752,0,0,0
,1813,1764,574,627,5,0,4,1,0,294,20230927084752,0,0,0
,1816,1764,575,628,6,0,4,1,0,294,20230927084752,0,0,0
,1819,1767,576,629,7,0,4,1,0,294,20230927084752,0,0,0
,1822,1767,577,630,8,0,4,1,0,294,20230927084752,0,0,0
,1825,1775,578,631,9,0,4,1,0,294,20230927084752,0,0,0
,1828,1775,579,632,10,0,4,1,0,294,20230927084752,0,0,0
,1831,1775,580,633,11,0,4,1,0,294,20230927084752,0,0,0
,1834,1775,581,634,12,0,4,1,0,294,20230927084752,0,0,0
,1837,1775,582,635,13,0,4,1,0,294,20230927084752,0,0,0
,1840,1775,583,636,14,0,4,1,0,294,20230927084752,0,0,0
,1843,1783,584,637,15,0,4,1,0,294,20230927084752,0,0,0
,1846,1783,585,638,16,0,4,1,0,294,20230927084752,0,0,0
,1849,1783,586,639,17,0,4,1,0,294,20230927084752,0,0,0
,1852,1791,587,640,18,0,4,1,0,294,20230927084752,0,0,0
,1855,1791,588,641,19,0,4,1,0,294,20230927084752,0,0,0
,1858,1791,589,642,20,0,4,1,0,294,20230927084752,0,0,0
,1861,1791,590,643,21,0,4,1,0,294,20230927084752,0,0,0
,1864,1794,591,644,22,0,4,1,0,294,20230927084752,0,0,0
,1867,1802,592,645,23,0,4,1,0,294,20230927084752,0,0,0
,1870,1802,593,646,24,0,4,1,0,294,20230927084752,0,0,0
,1873,1802,594,647,25,0,4,1,0,294,20230927084752,0,0,0
,1876,1802,595,648,26,0,4,1,0,294,20230927084752,0,0,0
,1879,1802,596,649,27,0,4,1,0,294,20230927084752,0,0,0
,1882,1802,597,650,28,0,4,1,0,294,20230927084752,0,0,0
,1885,1802,598,651,29,0,4,1,0,294,20230927084752,0,0,0
,1888,1802,599,652,30,0,4,1,0,294,20230927084752,0,0,0
,1891,1810,600,653,31,0,4,1,0,294,20230927084752,0,0,0
,1894,1813,601,654,32,0,4,1,0,294,20230927084752,0,0,0
,1897,1813,602,655,33,0,4,1,0,294,20230927084752,0,0,0
,1900,1813,603,656,34,0,4,1,0,294,20230927084752,0,0,0
,1903,1813,604,657,35,0,4,1,0,294,20230927084752,0,0,0
,1906,1813,605,658,36,0,4,1,0,294,20230927084752,0,0,0
,1909,1813,606,659,37,0,4,1,0,294,20230927084752,0,0,0
,1912,1813,607,660,38,0,4,1,0,294,20230927084752,0,0,0
,1915,1813,608,661,39,0,4,1,0,294,20230927084752,0,0,0
,1918,1813,609,662,40,0,4,1,0,294,20230927084752,0,0,0
,1921,1813,610,663,41,0,4,1,0,294,20230927084752,0,0,0
,1924,1813,611,664,42,0,4,1,0,294,20230927084752,0,0,0
,1927,1821,612,665,43,0,4,1,0,294,20230927084752,0,0,0
,1930,1824,613,666,44,0,4,1,0,294,20230927084752,0,0,0
,1933,1824,614,667,45,0,4,1,0,294,20230927084752,0,0,0
,1936,1824,615,668,46,0,4,1,0,294,20230927084752,0,0,0
,1939,1824,616,669,47,0,4,1,0,294,20230927084752,0,0,0
,1942,1824,617,670,48,0,4,1,0,294,20230927084752,0,0,0
,1945,1824,618,671,49,0,4,1,0,294,20230927084752,0,0,0
,1948,1824,619,672,50,0,4,1,0,294,20230927084752,0,0,0
,1951,1827,620,673,51,0,4,1,0,294,20230927084752,0,0,0
,1954,1835,621,674,52,0,4,1,0,294,20230927084752,0,0,0
,1957,1835,622,675,53,0,4,1,0,294,20230927084752,0,0,0
,1960,1835,623,676,54,0,4,1,0,294,20230927084752,0,0,0
,1963,1835,624,677,55,0,4,1,0,294,20230927084752,0,0,0
,1966,1835,625,678,56,0,4,1,0,294,20230927084752,0,0,0
,1969,1835,626,679,57,0,4,1,0,294,20230927084752,0,0,0
,1972,1835,627,680,58,0,4,1,0,294,20230927084752,0,0,0
,1975,1835,628,681,59,0,4,1,0,294,20230927084752,0,0,0
,1978,1835,629,682,60,0,4,1,0,294,20230927084752,0,0,0
,1981,1838,630,683,61,0,4,1,0,294,20230927084752,0,0,0
,1984,1838,631,684,62,0,4,1,0,294,20230927084752,0,0,0
,1987,1841,632,685,63,0,4,1,0,294,20230927084752,0,0,0
,1990,1841,633,686,64,0,4,1,0,294,20230927084752,0,0,0
,1993,1849,634,687,65,0,4,1,0,294,20230927084752,0,0,0
,1996,1849,635,688,66,0,4,1,0,294,20230927084752,0,0,0
,1999,1852,636,689,67,0,4,1,0,294,20230927084752,0,0,0
,2002,1855,637,690,68,0,4,1,0,294,20230927084752,0,0,0
,2005,1855,638,691,69,0,4,1,0,294,20230927084752,0,0,0
,2008,1855,639,692,70,0,4,1,0,294,20230927084752,0,0,0
BB,2009,1855,639,693,71,0,4,2,0,294,20230927084752,0,0,0
BB,2011,1869,639,694,71,0,4,2,0,294,20230927084752,0,0,0
BB,2013,1883,639,695,71,0,4,2,0,294,20230927084752,0,0,0
BB,2015,1897,639,696,71,0,4,2,0,294,20230927084752,0,0,0
BB,2017,1911,639,697,71,0,4,2,0,294,20230927084752,0,0,0
BB,2019,1925,639,698,71,0,4,2,0,294,20230927084752,0,0,0
BB,2021,1939,639,699,71,0,4,2,0,294,20230927084752,0,0,0
BB,2023,1953,639,700,71,0,4,2,0,294,20230927084752,0,0,0
BB,2025,1967,639,701,71,0,4,2,0,294,20230927084752,0,0,0
BB,2027,1981,639,702,71,0,4,2,0,294,20230927084752,0,0,0
BB,2029,1995,639,703,71,0,4,2,0,294,20230927084752,0,0,0
BB,2031,2009,639,704,71,0,4,2,0,294,20230927084752,0,0,0
BB,2033,2023,639,705,71,0,4,2,0,294,20230927084752,0,0,0
BB,2035,2037,639,706,71,0,4,2,0,294,20230927084752,0,0,0
BB,2037,2051,639,707,71,0,4,2,0,294,20230927084752,0,0,0
BB,2039,2065,639,708,71,0,4,2,0,294,20230927084752,0,0,0
BB,2041,2079,639,709,71,0,4,2,0,294,20230927084752,0,0,0
BB,2043,2093,639,710,71,0,4,2,0,294,20230927084752,0,0,0
BB,2045,2107,639,711,71,0,4,2,0,294,20230927084752,0,0,0
BB,2047,2121,639,712,71,0,4,2,0,294,20230927084752,0,0,0
BB,2049,2135,639,713,71,0,4,2,0,294,20230927084752,0,0,0
,2051,2149,640,714,0,0,4,2,0,294,20230927084752,0,0,0
,2054,2152,641,715,1,0,4,2,0,294,20230927084752,0,0,0
,2057,2155,642,716,2,0,4,2,0,294,20230927084752,0,0,0
,2060,2163,643,717,3,0,4,2,0,294,20230927084752,0,0,0
,2063,2165,644,718,4,0,4,2,0,294,20230927084752,0,0,0
,2066,2165,645,719,5,0,4,2,0,294,20230927084752,0,0,0
,2069,2165,646,720,6,0,4,2,0,294,20230927084752,0,0,0
,2072,2165,647,721,7,0,4,2,0,294,20230927084752,0,0,0
,2075,2165,648,722,8,0,4,2,0,294,20230927084752,0,0,0
,2078,2173,649,723,9,0,4,2,0,294,20230927084752,0,0,0
,2081,2173,650,724,10,0,4,2,0,294,20230927084752,0,0,0
,2084,2176,651,725,11,0,4,2,0,294,20230927084752,0,0,0
,2087,2184,652,726,12,0,4,2,0,294,20230927084752,0,0,0
,2090,2184,653,727,13,0,4,2,0,294,20230927084752,0,0,0
,2093,2187,654,728,14,0,4,2,0,294,20230927084752,0,0,0
,2096,2195,655,729,15,0,4,2,0,294,20230927084752,0,0,0
,2099,2203,656,730,16,0,4,2,0,294,20230927084752,0,0,0
,2102,2203,657,731,17,0,4,2,0,294,20230927084752,0,0,0
,2105,2203,658,732,18,0,4,2,0,294,20230927084752,0,0,0
,2108,2203,659,733,19,0,4,2,0,294,20230927084752,0,0,0
,2111,2206,660,734,20,0,4,2,0,294,20230927084752,0,0,0
,2114,2214,661,735,21,0,4,2,0,294,20230927084752,0,0,0
,2117,2214,662,736,22,0,4,2,0,294,20230927084752,0,0,0
,2120,2214,663,737,23,0,4,2,0,294,20230927084752,0,0,0
,2123,2214,664,738,24,0,4,2,0,294,20230927084752,0,0,0
,2126,2214,665,739,25,0,4,2,0,294,20230927084752,0,0,0
,2129,2214,666,740,26,0,4,2,0,294,20230927084752,0,0,0
,2132,2214,667,741,27,0,4,2,0,294,20230927084752,0,0,0
,2135,2222,668,742,28,0,4,2,0,294,20230927084752,0,0,0
,2138,2222,669,743,29,0,4,2,0,294,20230927084752,0,0,0
,2141,2222,670,744,30,0,4,2,0,294,20230927084752,0,0,0
,2144,2230,671,745,31,0,4,2,0,294,20230927084752,0,0,0
,2147,2230,672,746,32,0,4,2,0,294,20230927084752,0,0,0
,2150,2230,673,747,33,0,4,2,0,294,20230927084752,0,0,0
,2153,2233,674,748,34,0,4,2,0,294,20230927084752,0,0,0
,2156,2236,675,749,35,0,4,2,0,294,20230927084752,0,0,0
,2159,2244,676,750,36,0,4,2,0,294,20230927084752,0,0,0
,2162,2244,677,751,37,0,4,2,0,294,20230927084752,0,0,0
,2165,2244,678,752,38,0,4,2,0,294,20230927084752,0,0,0
,2168,2244,679,753,39,0,4,2,0,294,20230927084752,0,0,0
,2171,2252,680,754,40,0,4,2,0,294,20230927084752,0,0,0
,2174,2252,681,755,41,0,4,2,0,294,20230927084752,0,0,0
,2177,2252,682,756,42,0,4,2,0,294,20230927084752,0,0,0
,2180,2252,683,757,43,0,4,2,0,294,20230927084752,0,0,0
,2183,2252,684,758,44,0,4,2,0,294,20230927084752,0,0,0
,2186,2252,685,759,45,0,4,2,0,294,20230927084752,0,0,0
,2189,2252,686,760,46,0,4,2,0,294,20230927084752,0,0,0
,2192,2252,687,761,47,0,4,2,0,294,20230927084752,0,0,0
,2195,2252,688,762,48,0,4,2,0,294,20230927084752,0,0,0
,2198,2252,689,763,49,0,4,2,0,294,20230927084752,0,0,0
,2201,2260,690,764,50,0,4,2,0,294,20230927084752,0,0,0
,2204,2260,691,765,51,0,4,2,0,294,20230927084752,0,0,0
,2207,2260,692,766,52,0,4,2,0,294,20230927084752,0,0,0
,2210,2260,693,767,53,0,4,2,0,294,20230927084752,0,0,0
,2213,2268,694,768,54,0,4,2,0,294,20230927084752,0,0,0
,2216,2276,695,769,55,0,4,2,0,294,20230927084752,0,0,0
,2219,2276,696,770,56,0,4,2,0,294,20230927084752,0,0,0
,2222,2276,697,771,57,0,4,2,0,294,20230927084752,0,0,0
,2225,2284,698,772,58,0,4,2,0,294,20230927084752,0,0,0
,2228,2292,699,773,59,0,4,2,0,294,20230927084752,0,0,0
,2231,2292,700,774,60,0,4,2,0,294,20230927084752,0,0,0
,2234,2292,701,775,61,0,4,2,0,294,20230927084752,0,0,0
,2237,2292,702,776,62,0,4,2,0,294,20230927084752,0,0,0
,2240,2292,703,777,63,0,4,2,0,294,20230927084752,0,0,0
,2243,2292,704,778,64,0,4,2,0,294,20230927084752,0,0,0
,2246,2292,705,779,65,0,4,2,0,294,20230927084752,0,0,0
,2249,2292,706,780,66,0,4,2,0,294,20230927084752,0,0,0
,2252,2292,707,781,67,0,4,2,0,294,20230927084752,0,0,0
,2255,2292,708,782,68,0,4,2,0,294,20230927084752,0,0,0
,2258,2292,709,783,69,0,4,2,0,294,20230927084752,0,0,0
,2261,2292,710,784,70,0,4,2,0,294,20230927084752,0,0,0
,2264,2292,711,785,71,0,4,2,0,294,20230927084752,0,0,0
,2267,2292,712,786,72,0,4,2,0,294,20230927084752,0,0,0
,2270,2292,713,787,73,0,4,2,0,294,20230927084752,0,0,0
,2273,2292,714,788,74,0,4,2,0,294,20230927084752,0,0,0
,2276,2292,715,789,75,0,4,2,0,294,20230927084752,0,0,0
,2279,2292,716,790,76,0,4,2,0,294,20230927084752,0,0,0
,2282,2300,717,791,77,0,4,2,0,294,20230927084752,0,0,0
,2285,2300,718,792,78,0,4,2,0,294,20230927084752,0,0,0
,2288,2308,719,793,79,0,4,2,0,294,20230927084752,0,0,0
,2291,2308,720,794,80,0,4,2,0,294,20230927084752,0,0,0
,2294,2308,721,795,81,0,4,2,0,294,20230927084752,0,0,0
,2297,2308,722,796,82,0,4,2,0,294,20230927084752,0,0,0
,2300,2308,723,797,83,0,4,2,0,294,20230927084752,0,0,0
,2303,2311,724,798,84,0,4,2,0,294,20230927084752,0,0,0
,2306,2311,725,799,85,0,4,2,0,294,20230927084752,0,0,0
,2309,2311,726,800,86,0,4,2,0,294,20230927084752,0,0,0
,2312,2313,727,801,87,0,4,2,0,294,20230927084752,0,0,0
