Bonus_history,Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Rotation_(excluding_bonus),No_of_Rotation_(including_bonus),Rotations_Till_bonus,Junk1,No_of_Regular_Bonus,No_of_Big_Bonus,Junk2,Junk3,Junk4,Junk5,Junk6,Junk7
,1201,1042,388,412,20,0,3,0,0,294,20230929120523,0,0,0
,1204,1045,389,413,21,0,3,0,0,294,20230929120523,0,0,0
,1207,1047,390,414,22,0,3,0,0,294,20230929120523,0,0,0
,1210,1050,391,415,23,0,3,0,0,294,20230929120523,0,0,0
,1213,1050,392,416,24,0,3,0,0,294,20230929120523,0,0,0
,1216,1058,393,417,25,0,3,0,0,294,20230929120523,0,0,0
,1219,1066,394,418,26,0,3,0,0,294,20230929120523,0,0,0
,1222,1074,395,419,27,0,3,0,0,294,20230929120523,0,0,0
,1225,1074,396,420,28,0,3,0,0,294,20230929120523,0,0,0
,1228,1074,397,421,29,0,3,0,0,294,20230929120523,0,0,0
,1231,1074,398,422,30,0,3,0,0,294,20230929120523,0,0,0
,1234,1074,399,423,31,0,3,0,0,294,20230929120523,0,0,0
,1237,1074,400,424,32,0,3,0,0,294,20230929120523,0,0,0
,1240,1077,401,425,33,0,3,0,0,294,20230929120523,0,0,0
,1243,1085,402,426,34,0,3,0,0,294,20230929120523,0,0,0
,1246,1085,403,427,35,0,3,0,0,294,20230929120523,0,0,0
,1249,1085,404,428,36,0,3,0,0,294,20230929120523,0,0,0
,1252,1085,405,429,37,0,3,0,0,294,20230929120523,0,0,0
,1255,1087,406,430,38,0,3,0,0,294,20230929120523,0,0,0
,1256,1088,407,431,39,0,3,0,0,294,20230929120523,0,0,0
BB,1257,1088,407,432,40,0,3,1,0,294,20230929120523,0,0,0
BB,1259,1102,407,433,40,0,3,1,0,294,20230929120523,0,0,0
BB,1261,1116,407,434,40,0,3,1,0,294,20230929120523,0,0,0
BB,1263,1130,407,435,40,0,3,1,0,294,20230929120523,0,0,0
BB,1265,1144,407,436,40,0,3,1,0,294,20230929120523,0,0,0
BB,1267,1158,407,437,40,0,3,1,0,294,20230929120523,0,0,0
BB,1269,1172,407,438,40,0,3,1,0,294,20230929120523,0,0,0
BB,1271,1186,407,439,40,0,3,1,0,294,20230929120523,0,0,0
BB,1273,1200,407,440,40,0,3,1,0,294,20230929120523,0,0,0
BB,1275,1214,407,441,40,0,3,1,0,294,20230929120523,0,0,0
BB,1277,1228,407,442,40,0,3,1,0,294,20230929120523,0,0,0
BB,1279,1242,407,443,40,0,3,1,0,294,20230929120523,0,0,0
BB,1281,1256,407,444,40,0,3,1,0,294,20230929120523,0,0,0
BB,1283,1270,407,445,40,0,3,1,0,294,20230929120523,0,0,0
BB,1285,1284,407,446,40,0,3,1,0,294,20230929120523,0,0,0
BB,1287,1298,407,447,40,0,3,1,0,294,20230929120523,0,0,0
BB,1289,1312,407,448,40,0,3,1,0,294,20230929120523,0,0,0
BB,1291,1326,407,449,40,0,3,1,0,294,20230929120523,0,0,0
BB,1293,1340,407,450,40,0,3,1,0,294,20230929120523,0,0,0
BB,1295,1354,407,451,40,0,3,1,0,294,20230929120523,0,0,0
BB,1297,1368,407,452,40,0,3,1,0,294,20230929120523,0,0,0
,1299,1382,408,453,0,0,3,1,0,294,20230929120523,0,0,0
,1302,1382,409,454,1,0,3,1,0,294,20230929120523,0,0,0
,1305,1382,410,455,2,0,3,1,0,294,20230929120523,0,0,0
,1308,1382,411,456,3,0,3,1,0,294,20230929120523,0,0,0
,1311,1382,412,457,4,0,3,1,0,294,20230929120523,0,0,0
,1314,1382,413,458,5,0,3,1,0,294,20230929120523,0,0,0
,1317,1385,414,459,6,0,3,1,0,294,20230929120523,0,0,0
,1320,1385,415,460,7,0,3,1,0,294,20230929120523,0,0,0
,1323,1385,416,461,8,0,3,1,0,294,20230929120523,0,0,0
,1326,1393,417,462,9,0,3,1,0,294,20230929120523,0,0,0
,1329,1393,418,463,10,0,3,1,0,294,20230929120523,0,0,0
,1332,1393,419,464,11,0,3,1,0,294,20230929120523,0,0,0
,1335,1401,420,465,12,0,3,1,0,294,20230929120523,0,0,0
,1338,1401,421,466,13,0,3,1,0,294,20230929120523,0,0,0
,1341,1409,422,467,14,0,3,1,0,294,20230929120523,0,0,0
,1344,1411,423,468,15,0,3,1,0,294,20230929120523,0,0,0
,1347,1419,424,469,16,0,3,1,0,294,20230929120523,0,0,0
,1350,1419,425,470,17,0,3,1,0,294,20230929120523,0,0,0
,1353,1419,426,471,18,0,3,1,0,294,20230929120523,0,0,0
,1356,1419,427,472,19,0,3,1,0,294,20230929120523,0,0,0
,1359,1419,428,473,20,0,3,1,0,294,20230929120523,0,0,0
,1362,1419,429,474,21,0,3,1,0,294,20230929120523,0,0,0
,1365,1419,430,475,22,0,3,1,0,294,20230929120523,0,0,0
,1368,1427,431,476,23,0,3,1,0,294,20230929120523,0,0,0
,1371,1427,432,477,24,0,3,1,0,294,20230929120523,0,0,0
,1374,1427,433,478,25,0,3,1,0,294,20230929120523,0,0,0
,1377,1427,434,479,26,0,3,1,0,294,20230929120523,0,0,0
,1380,1435,435,480,27,0,3,1,0,294,20230929120523,0,0,0
,1383,1435,436,481,28,0,3,1,0,294,20230929120523,0,0,0
,1386,1435,437,482,29,0,3,1,0,294,20230929120523,0,0,0
,1389,1435,438,483,30,0,3,1,0,294,20230929120523,0,0,0
,1392,1443,439,484,31,0,3,1,0,294,20230929120523,0,0,0
,1395,1443,440,485,32,0,3,1,0,294,20230929120523,0,0,0
,1398,1451,441,486,33,0,3,1,0,294,20230929120523,0,0,0
,1401,1451,442,487,34,0,3,1,0,294,20230929120523,0,0,0
,1404,1451,443,488,35,0,3,1,0,294,20230929120523,0,0,0
,1407,1454,444,489,36,0,3,1,0,294,20230929120523,0,0,0
,1410,1454,445,490,37,0,3,1,0,294,20230929120523,0,0,0
,1413,1454,446,491,38,0,3,1,0,294,20230929120523,0,0,0
,1416,1454,447,492,39,0,3,1,0,294,20230929120523,0,0,0
,1419,1457,448,493,40,0,3,1,0,294,20230929120523,0,0,0
,1422,1457,449,494,41,0,3,1,0,294,20230929120523,0,0,0
,1425,1457,450,495,42,0,3,1,0,294,20230929120523,0,0,0
,1428,1457,451,496,43,0,3,1,0,294,20230929120523,0,0,0
,1431,1460,452,497,44,0,3,1,0,294,20230929120523,0,0,0
,1434,1460,453,498,45,0,3,1,0,294,20230929120523,0,0,0
,1437,1460,454,499,46,0,3,1,0,294,20230929120523,0,0,0
,1440,1460,455,500,47,0,3,1,0,294,20230929120523,0,0,0
,1443,1460,456,501,48,0,3,1,0,294,20230929120523,0,0,0
,1446,1460,457,502,49,0,3,1,0,294,20230929120523,0,0,0
,1449,1468,458,503,50,0,3,1,0,294,20230929120523,0,0,0
,1452,1468,459,504,51,0,3,1,0,294,20230929120523,0,0,0
,1455,1468,460,505,52,0,3,1,0,294,20230929120523,0,0,0
,1458,1468,461,506,53,0,3,1,0,294,20230929120523,0,0,0
,1461,1468,462,507,54,0,3,1,0,294,20230929120523,0,0,0
,1464,1476,463,508,55,0,3,1,0,294,20230929120523,0,0,0
,1467,1476,464,509,56,0,3,1,0,294,20230929120523,0,0,0
,1470,1484,465,510,57,0,3,1,0,294,20230929120523,0,0,0
,1473,1484,466,511,58,0,3,1,0,294,20230929120523,0,0,0
,1476,1484,467,512,59,0,3,1,0,294,20230929120523,0,0,0
,1479,1484,468,513,60,0,3,1,0,294,20230929120523,0,0,0
,1482,1484,469,514,61,0,3,1,0,294,20230929120523,0,0,0
,1485,1484,470,515,62,0,3,1,0,294,20230929120523,0,0,0
,1488,1484,471,516,63,0,3,1,0,294,20230929120523,0,0,0
,1491,1486,472,517,64,0,3,1,0,294,20230929120523,0,0,0
,1494,1486,473,518,65,0,3,1,0,294,20230929120523,0,0,0
,1497,1488,474,519,66,0,3,1,0,294,20230929120523,0,0,0
,1500,1488,475,520,67,0,3,1,0,294,20230929120523,0,0,0
,1503,1496,476,521,68,0,3,1,0,294,20230929120523,0,0,0
,1506,1504,477,522,69,0,3,1,0,294,20230929120523,0,0,0
,1509,1504,478,523,70,0,3,1,0,294,20230929120523,0,0,0
,1512,1504,479,524,71,0,3,1,0,294,20230929120523,0,0,0
,1515,1507,480,525,72,0,3,1,0,294,20230929120523,0,0,0
,1518,1507,481,526,73,0,3,1,0,294,20230929120523,0,0,0
,1521,1515,482,527,74,0,3,1,0,294,20230929120523,0,0,0
,1524,1517,483,528,75,0,3,1,0,294,20230929120523,0,0,0
,1527,1517,484,529,76,0,3,1,0,294,20230929120523,0,0,0
,1530,1525,485,530,77,0,3,1,0,294,20230929120523,0,0,0
,1533,1533,486,531,78,0,3,1,0,294,20230929120523,0,0,0
,1536,1541,487,532,79,0,3,1,0,294,20230929120523,0,0,0
,1539,1541,488,533,80,0,3,1,0,294,20230929120523,0,0,0
,1542,1549,489,534,81,0,3,1,0,294,20230929120523,0,0,0
,1545,1552,490,535,82,0,3,1,0,294,20230929120523,0,0,0
,1548,1560,491,536,83,0,3,1,0,294,20230929120523,0,0,0
,1551,1560,492,537,84,0,3,1,0,294,20230929120523,0,0,0
,1554,1560,493,538,85,0,3,1,0,294,20230929120523,0,0,0
,1557,1560,494,539,86,0,3,1,0,294,20230929120523,0,0,0
,1560,1560,495,540,87,0,3,1,0,294,20230929120523,0,0,0
,1563,1568,496,541,88,0,3,1,0,294,20230929120523,0,0,0
,1566,1568,497,542,89,0,3,1,0,294,20230929120523,0,0,0
,1569,1568,498,543,90,0,3,1,0,294,20230929120523,0,0,0
,1572,1576,499,544,91,0,3,1,0,294,20230929120523,0,0,0
,1575,1579,500,545,92,0,3,1,0,294,20230929120523,0,0,0
,1578,1582,501,546,93,0,3,1,0,294,20230929120523,0,0,0
,1581,1582,502,547,94,0,3,1,0,294,20230929120523,0,0,0
,1584,1590,503,548,95,0,3,1,0,294,20230929120523,0,0,0
,1587,1590,504,549,96,0,3,1,0,294,20230929120523,0,0,0
,1590,1590,505,550,97,0,3,1,0,294,20230929120523,0,0,0
,1593,1598,506,551,98,0,3,1,0,294,20230929120523,0,0,0
,1596,1598,507,552,99,0,3,1,0,294,20230929120523,0,0,0
,1599,1606,508,553,100,0,3,1,0,294,20230929120523,0,0,0
,1602,1606,509,554,101,0,3,1,0,294,20230929120523,0,0,0
,1605,1609,510,555,102,0,3,1,0,294,20230929120523,0,0,0
,1608,1609,511,556,103,0,3,1,0,294,20230929120523,0,0,0
,1611,1612,512,557,104,0,3,1,0,294,20230929120523,0,0,0
,1614,1612,513,558,105,0,3,1,0,294,20230929120523,0,0,0
,1617,1612,514,559,106,0,3,1,0,294,20230929120523,0,0,0
,1620,1612,515,560,107,0,3,1,0,294,20230929120523,0,0,0
,1623,1612,516,561,108,0,3,1,0,294,20230929120523,0,0,0
,1626,1612,517,562,109,0,3,1,0,294,20230929120523,0,0,0
,1629,1612,518,563,110,0,3,1,0,294,20230929120523,0,0,0
,1632,1612,519,564,111,0,3,1,0,294,20230929120523,0,0,0
,1635,1612,520,565,112,0,3,1,0,294,20230929120523,0,0,0
,1638,1612,521,566,113,0,3,1,0,294,20230929120523,0,0,0
,1641,1612,522,567,114,0,3,1,0,294,20230929120523,0,0,0
,1644,1612,523,568,115,0,3,1,0,294,20230929120523,0,0,0
,1647,1620,524,569,116,0,3,1,0,294,20230929120523,0,0,0
,1650,1620,525,570,117,0,3,1,0,294,20230929120523,0,0,0
,1653,1628,526,571,118,0,3,1,0,294,20230929120523,0,0,0
,1656,1628,527,572,119,0,3,1,0,294,20230929120523,0,0,0
,1659,1628,528,573,120,0,3,1,0,294,20230929120523,0,0,0
,1662,1628,529,574,121,0,3,1,0,294,20230929120523,0,0,0
,1665,1628,530,575,122,0,3,1,0,294,20230929120523,0,0,0
,1668,1628,531,576,123,0,3,1,0,294,20230929120523,0,0,0
,1671,1636,532,577,124,0,3,1,0,294,20230929120523,0,0,0
,1674,1636,533,578,125,0,3,1,0,294,20230929120523,0,0,0
,1677,1636,534,579,126,0,3,1,0,294,20230929120523,0,0,0
,1680,1636,535,580,127,0,3,1,0,294,20230929120523,0,0,0
,1683,1636,536,581,128,0,3,1,0,294,20230929120523,0,0,0
,1686,1636,537,582,129,0,3,1,0,294,20230929120523,0,0,0
,1689,1639,538,583,130,0,3,1,0,294,20230929120523,0,0,0
,1692,1639,539,584,131,0,3,1,0,294,20230929120523,0,0,0
,1695,1647,540,585,132,0,3,1,0,294,20230929120523,0,0,0
,1698,1647,541,586,133,0,3,1,0,294,20230929120523,0,0,0
,1701,1655,542,587,134,0,3,1,0,294,20230929120523,0,0,0
,1704,1663,543,588,135,0,3,1,0,294,20230929120523,0,0,0
,1707,1663,544,589,136,0,3,1,0,294,20230929120523,0,0,0
,1710,1663,545,590,137,0,3,1,0,294,20230929120523,0,0,0
,1713,1663,546,591,138,0,3,1,0,294,20230929120523,0,0,0
,1716,1666,547,592,139,0,3,1,0,294,20230929120523,0,0,0
,1719,1666,548,593,140,0,3,1,0,294,20230929120523,0,0,0
,1722,1669,549,594,141,0,3,1,0,294,20230929120523,0,0,0
,1725,1669,550,595,142,0,3,1,0,294,20230929120523,0,0,0
,1728,1677,551,596,143,0,3,1,0,294,20230929120523,0,0,0
,1731,1680,552,597,144,0,3,1,0,294,20230929120523,0,0,0
,1734,1680,553,598,145,0,3,1,0,294,20230929120523,0,0,0
,1737,1680,554,599,146,0,3,1,0,294,20230929120523,0,0,0
,1740,1680,555,600,147,0,3,1,0,294,20230929120523,0,0,0
,1743,1688,556,601,148,0,3,1,0,294,20230929120523,0,0,0
,1746,1688,557,602,149,0,3,1,0,294,20230929120523,0,0,0
,1749,1688,558,603,150,0,3,1,0,294,20230929120523,0,0,0
,1752,1696,559,604,151,0,3,1,0,294,20230929120523,0,0,0
,1755,1698,560,605,152,0,3,1,0,294,20230929120523,0,0,0
,1758,1698,561,606,153,0,3,1,0,294,20230929120523,0,0,0
,1761,1701,562,607,154,0,3,1,0,294,20230929120523,0,0,0
,1764,1703,563,608,155,0,3,1,0,294,20230929120523,0,0,0
,1767,1703,564,609,156,0,3,1,0,294,20230929120523,0,0,0
,1770,1703,565,610,157,0,3,1,0,294,20230929120523,0,0,0
,1773,1711,566,611,158,0,3,1,0,294,20230929120523,0,0,0
,1776,1711,567,612,159,0,3,1,0,294,20230929120523,0,0,0
,1779,1711,568,613,160,0,3,1,0,294,20230929120523,0,0,0
,1782,1714,569,614,161,0,3,1,0,294,20230929120523,0,0,0
,1785,1722,570,615,162,0,3,1,0,294,20230929120523,0,0,0
,1788,1722,571,616,163,0,3,1,0,294,20230929120523,0,0,0
,1791,1722,572,617,164,0,3,1,0,294,20230929120523,0,0,0
,1794,1730,573,618,165,0,3,1,0,294,20230929120523,0,0,0
,1797,1730,574,619,166,0,3,1,0,294,20230929120523,0,0,0
,1800,1730,575,620,167,0,3,1,0,294,20230929120523,0,0,0
,1803,1730,576,621,168,0,3,1,0,294,20230929120523,0,0,0
,1806,1730,577,622,169,0,3,1,0,294,20230929120523,0,0,0
,1809,1730,578,623,170,0,3,1,0,294,20230929120523,0,0,0
,1812,1730,579,624,171,0,3,1,0,294,20230929120523,0,0,0
,1815,1730,580,625,172,0,3,1,0,294,20230929120523,0,0,0
,1818,1730,581,626,173,0,3,1,0,294,20230929120523,0,0,0
,1821,1730,582,627,174,0,3,1,0,294,20230929120523,0,0,0
,1824,1730,583,628,175,0,3,1,0,294,20230929120523,0,0,0
,1827,1733,584,629,176,0,3,1,0,294,20230929120523,0,0,0
,1830,1736,585,630,177,0,3,1,0,294,20230929120523,0,0,0
,1833,1736,586,631,178,0,3,1,0,294,20230929120523,0,0,0
,1836,1736,587,632,179,0,3,1,0,294,20230929120523,0,0,0
,1839,1736,588,633,180,0,3,1,0,294,20230929120523,0,0,0
,1842,1736,589,634,181,0,3,1,0,294,20230929120523,0,0,0
,1845,1736,590,635,182,0,3,1,0,294,20230929120523,0,0,0
,1848,1736,591,636,183,0,3,1,0,294,20230929120523,0,0,0
,1851,1736,592,637,184,0,3,1,0,294,20230929120523,0,0,0
,1854,1736,593,638,185,0,3,1,0,294,20230929120523,0,0,0
,1857,1744,594,639,186,0,3,1,0,294,20230929120523,0,0,0
,1860,1752,595,640,187,0,3,1,0,294,20230929120523,0,0,0
,1863,1752,596,641,188,0,3,1,0,294,20230929120523,0,0,0
,1866,1752,597,642,189,0,3,1,0,294,20230929120523,0,0,0
,1869,1752,598,643,190,0,3,1,0,294,20230929120523,0,0,0
,1872,1752,599,644,191,0,3,1,0,294,20230929120523,0,0,0
,1875,1752,600,645,192,0,3,1,0,294,20230929120523,0,0,0
,1878,1760,601,646,193,0,3,1,0,294,20230929120523,0,0,0
,1881,1760,602,647,194,0,3,1,0,294,20230929120523,0,0,0
,1884,1760,603,648,195,0,3,1,0,294,20230929120523,0,0,0
,1887,1760,604,649,196,0,3,1,0,294,20230929120523,0,0,0
,1890,1760,605,650,197,0,3,1,0,294,20230929120523,0,0,0
,1893,1760,606,651,198,0,3,1,0,294,20230929120523,0,0,0
,1896,1760,607,652,199,0,3,1,0,294,20230929120523,0,0,0
,1899,1760,608,653,200,0,3,1,0,294,20230929120523,0,0,0
,1902,1768,609,654,201,0,3,1,0,294,20230929120523,0,0,0
,1905,1768,610,655,202,0,3,1,0,294,20230929120523,0,0,0
,1908,1768,611,656,203,0,3,1,0,294,20230929120523,0,0,0
,1911,1768,612,657,204,0,3,1,0,294,20230929120523,0,0,0
,1914,1768,613,658,205,0,3,1,0,294,20230929120523,0,0,0
,1917,1768,614,659,206,0,3,1,0,294,20230929120523,0,0,0
,1920,1768,615,660,207,0,3,1,0,294,20230929120523,0,0,0
,1923,1768,616,661,208,0,3,1,0,294,20230929120523,0,0,0
,1926,1768,617,662,209,0,3,1,0,294,20230929120523,0,0,0
,1929,1768,618,663,210,0,3,1,0,294,20230929120523,0,0,0
,1932,1768,619,664,211,0,3,1,0,294,20230929120523,0,0,0
,1935,1768,620,665,212,0,3,1,0,294,20230929120523,0,0,0
,1938,1776,621,666,213,0,3,1,0,294,20230929120523,0,0,0
,1941,1776,622,667,214,0,3,1,0,294,20230929120523,0,0,0
,1944,1784,623,668,215,0,3,1,0,294,20230929120523,0,0,0
,1947,1784,624,669,216,0,3,1,0,294,20230929120523,0,0,0
,1950,1784,625,670,217,0,3,1,0,294,20230929120523,0,0,0
,1953,1792,626,671,218,0,3,1,0,294,20230929120523,0,0,0
,1956,1795,627,672,219,0,3,1,0,294,20230929120523,0,0,0
,1959,1795,628,673,220,0,3,1,0,294,20230929120523,0,0,0
,1962,1795,629,674,221,0,3,1,0,294,20230929120523,0,0,0
,1965,1795,630,675,222,0,3,1,0,294,20230929120523,0,0,0
,1968,1803,631,676,223,0,3,1,0,294,20230929120523,0,0,0
,1971,1811,632,677,224,0,3,1,0,294,20230929120523,0,0,0
,1974,1814,633,678,225,0,3,1,0,294,20230929120523,0,0,0
,1977,1814,634,679,226,0,3,1,0,294,20230929120523,0,0,0
,1980,1814,635,680,227,0,3,1,0,294,20230929120523,0,0,0
,1983,1822,636,681,228,0,3,1,0,294,20230929120523,0,0,0
,1986,1822,637,682,229,0,3,1,0,294,20230929120523,0,0,0
,1989,1822,638,683,230,0,3,1,0,294,20230929120523,0,0,0
,1992,1822,639,684,231,0,3,1,0,294,20230929120523,0,0,0
,1995,1825,640,685,232,0,3,1,0,294,20230929120523,0,0,0
,1998,1825,641,686,233,0,3,1,0,294,20230929120523,0,0,0
,2001,1825,642,687,234,0,3,1,0,294,20230929120523,0,0,0
,2004,1827,643,688,235,0,3,1,0,294,20230929120523,0,0,0
,2007,1827,644,689,236,0,3,1,0,294,20230929120523,0,0,0
,2010,1830,645,690,237,0,3,1,0,294,20230929120523,0,0,0
,2013,1833,646,691,238,0,3,1,0,294,20230929120523,0,0,0
,2016,1833,647,692,239,0,3,1,0,294,20230929120523,0,0,0
,2019,1833,648,693,240,0,3,1,0,294,20230929120523,0,0,0
,2022,1833,649,694,241,0,3,1,0,294,20230929120523,0,0,0
,2025,1836,650,695,242,0,3,1,0,294,20230929120523,0,0,0
,2028,1836,651,696,243,0,3,1,0,294,20230929120523,0,0,0
,2031,1836,652,697,244,0,3,1,0,294,20230929120523,0,0,0
,2034,1836,653,698,245,0,3,1,0,294,20230929120523,0,0,0
,2037,1836,654,699,246,0,3,1,0,294,20230929120523,0,0,0
,2040,1836,655,700,247,0,3,1,0,294,20230929120523,0,0,0
,2043,1836,656,701,248,0,3,1,0,294,20230929120523,0,0,0
,2046,1839,657,702,249,0,3,1,0,294,20230929120523,0,0,0
,2049,1839,658,703,250,0,3,1,0,294,20230929120523,0,0,0
,2052,1839,659,704,251,0,3,1,0,294,20230929120523,0,0,0
,2055,1839,660,705,252,0,3,1,0,294,20230929120523,0,0,0
,2058,1847,661,706,253,0,3,1,0,294,20230929120523,0,0,0
,2061,1850,662,707,254,0,3,1,0,294,20230929120523,0,0,0
,2064,1850,663,708,255,0,3,1,0,294,20230929120523,0,0,0
,2067,1850,664,709,256,0,3,1,0,294,20230929120523,0,0,0
,2070,1853,665,710,257,0,3,1,0,294,20230929120523,0,0,0
,2073,1853,666,711,258,0,3,1,0,294,20230929120523,0,0,0
,2076,1853,667,712,259,0,3,1,0,294,20230929120523,0,0,0
,2079,1853,668,713,260,0,3,1,0,294,20230929120523,0,0,0
,2082,1861,669,714,261,0,3,1,0,294,20230929120523,0,0,0
,2085,1861,670,715,262,0,3,1,0,294,20230929120523,0,0,0
,2088,1864,671,716,263,0,3,1,0,294,20230929120523,0,0,0
,2091,1864,672,717,264,0,3,1,0,294,20230929120523,0,0,0
,2094,1864,673,718,265,0,3,1,0,294,20230929120523,0,0,0
,2097,1864,674,719,266,0,3,1,0,294,20230929120523,0,0,0
,2100,1864,675,720,267,0,3,1,0,294,20230929120523,0,0,0
,2103,1872,676,721,268,0,3,1,0,294,20230929120523,0,0,0
,2106,1872,677,722,269,0,3,1,0,294,20230929120523,0,0,0
,2109,1875,678,723,270,0,3,1,0,294,20230929120523,0,0,0
,2112,1878,679,724,271,0,3,1,0,294,20230929120523,0,0,0
,2115,1878,680,725,272,0,3,1,0,294,20230929120523,0,0,0
,2118,1878,681,726,273,0,3,1,0,294,20230929120523,0,0,0
,2121,1886,682,727,274,0,3,1,0,294,20230929120523,0,0,0
,2124,1889,683,728,275,0,3,1,0,294,20230929120523,0,0,0
,2127,1889,684,729,276,0,3,1,0,294,20230929120523,0,0,0
,2130,1897,685,730,277,0,3,1,0,294,20230929120523,0,0,0
,2133,1897,686,731,278,0,3,1,0,294,20230929120523,0,0,0
,2136,1897,687,732,279,0,3,1,0,294,20230929120523,0,0,0
,2139,1897,688,733,280,0,3,1,0,294,20230929120523,0,0,0
,2142,1897,689,734,281,0,3,1,0,294,20230929120523,0,0,0
,2145,1897,690,735,282,0,3,1,0,294,20230929120523,0,0,0
,2148,1897,691,736,283,0,3,1,0,294,20230929120523,0,0,0
,2151,1897,692,737,284,0,3,1,0,294,20230929120523,0,0,0
,2154,1897,693,738,285,0,3,1,0,294,20230929120523,0,0,0
,2157,1897,694,739,286,0,3,1,0,294,20230929120523,0,0,0
,2160,1897,695,740,287,0,3,1,0,294,20230929120523,0,0,0
,2163,1897,696,741,288,0,3,1,0,294,20230929120523,0,0,0
,2166,1897,697,742,289,0,3,1,0,294,20230929120523,0,0,0
,2169,1897,698,743,290,0,3,1,0,294,20230929120523,0,0,0
,2172,1897,699,744,291,0,3,1,0,294,20230929120523,0,0,0
,2175,1897,700,745,292,0,3,1,0,294,20230929120523,0,0,0
,2178,1897,701,746,293,0,3,1,0,294,20230929120523,0,0,0
,2181,1897,702,747,294,0,3,1,0,294,20230929120523,0,0,0
,2184,1897,703,748,295,0,3,1,0,294,20230929120523,0,0,0
,2187,1897,704,749,296,0,3,1,0,294,20230929120523,0,0,0
,2190,1897,705,750,297,0,3,1,0,294,20230929120523,0,0,0
,2193,1897,706,751,298,0,3,1,0,294,20230929120523,0,0,0
,2196,1900,707,752,299,0,3,1,0,294,20230929120523,0,0,0
,2199,1900,708,753,300,0,3,1,0,294,20230929120523,0,0,0
,2202,1900,709,754,301,0,3,1,0,294,20230929120523,0,0,0
,2205,1900,710,755,302,0,3,1,0,294,20230929120523,0,0,0
,2208,1908,711,756,303,0,3,1,0,294,20230929120523,0,0,0
,2211,1911,712,757,304,0,3,1,0,294,20230929120523,0,0,0
,2214,1919,713,758,305,0,3,1,0,294,20230929120523,0,0,0
,2217,1919,714,759,306,0,3,1,0,294,20230929120523,0,0,0
,2220,1919,715,760,307,0,3,1,0,294,20230929120523,0,0,0
,2223,1921,716,761,308,0,3,1,0,294,20230929120523,0,0,0
,2226,1921,717,762,309,0,3,1,0,294,20230929120523,0,0,0
,2229,1921,718,763,310,0,3,1,0,294,20230929120523,0,0,0
,2232,1921,719,764,311,0,3,1,0,294,20230929120523,0,0,0
,2235,1924,720,765,312,0,3,1,0,294,20230929120523,0,0,0
,2238,1924,721,766,313,0,3,1,0,294,20230929120523,0,0,0
,2241,1932,722,767,314,0,3,1,0,294,20230929120523,0,0,0
,2244,1935,723,768,315,0,3,1,0,294,20230929120523,0,0,0
,2247,1935,724,769,316,0,3,1,0,294,20230929120523,0,0,0
,2250,1935,725,770,317,0,3,1,0,294,20230929120523,0,0,0
,2253,1943,726,771,318,0,3,1,0,294,20230929120523,0,0,0
,2256,1943,727,772,319,0,3,1,0,294,20230929120523,0,0,0
,2259,1943,728,773,320,0,3,1,0,294,20230929120523,0,0,0
,2262,1943,729,774,321,0,3,1,0,294,20230929120523,0,0,0
,2265,1943,730,775,322,0,3,1,0,294,20230929120523,0,0,0
,2268,1943,731,776,323,0,3,1,0,294,20230929120523,0,0,0
,2271,1951,732,777,324,0,3,1,0,294,20230929120523,0,0,0
,2274,1951,733,778,325,0,3,1,0,294,20230929120523,0,0,0
,2277,1954,734,779,326,0,3,1,0,294,20230929120523,0,0,0
,2280,1962,735,780,327,0,3,1,0,294,20230929120523,0,0,0
,2283,1962,736,781,328,0,3,1,0,294,20230929120523,0,0,0
,2286,1962,737,782,329,0,3,1,0,294,20230929120523,0,0,0
,2289,1962,738,783,330,0,3,1,0,294,20230929120523,0,0,0
,2292,1962,739,784,331,0,3,1,0,294,20230929120523,0,0,0
,2295,1962,740,785,332,0,3,1,0,294,20230929120523,0,0,0
,2298,1962,741,786,333,0,3,1,0,294,20230929120523,0,0,0
,2301,1962,742,787,334,0,3,1,0,294,20230929120523,0,0,0
,2304,1965,743,788,335,0,3,1,0,294,20230929120523,0,0,0
,2307,1965,744,789,336,0,3,1,0,294,20230929120523,0,0,0
,2310,1965,745,790,337,0,3,1,0,294,20230929120523,0,0,0
,2313,1965,746,791,338,0,3,1,0,294,20230929120523,0,0,0
,2316,1968,747,792,339,0,3,1,0,294,20230929120523,0,0,0
,2319,1968,748,793,340,0,3,1,0,294,20230929120523,0,0,0
,2322,1971,749,794,341,0,3,1,0,294,20230929120523,0,0,0
,2325,1979,750,795,342,0,3,1,0,294,20230929120523,0,0,0
,2328,1979,751,796,343,0,3,1,0,294,20230929120523,0,0,0
,2331,1979,752,797,344,0,3,1,0,294,20230929120523,0,0,0
,2334,1979,753,798,345,0,3,1,0,294,20230929120523,0,0,0
,2337,1987,754,799,346,0,3,1,0,294,20230929120523,0,0,0
,2340,1990,755,800,347,0,3,1,0,294,20230929120523,0,0,0
,2343,1990,756,801,348,0,3,1,0,294,20230929120523,0,0,0
,2346,1990,757,802,349,0,3,1,0,294,20230929120523,0,0,0
,2349,1990,758,803,350,0,3,1,0,294,20230929120523,0,0,0
,2352,1990,759,804,351,0,3,1,0,294,20230929120523,0,0,0
,2355,1998,760,805,352,0,3,1,0,294,20230929120523,0,0,0
