"店舗コード","企業名","店舗名","機番号","備考","売上集計日","売上連番","売上時間","削除フラグ","チケット種類","購入方法","電子マネー","売上金額","品目名","グループ名","枚数","税率"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16527","2022-10-02 12:10:11","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16528","2022-10-02 12:10:50","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16529","2022-10-02 12:11:30","通常売上","通常券","店内／現金","","950","タイそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16530","2022-10-02 12:12:11","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16531","2022-10-02 12:13:34","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16532","2022-10-02 12:14:14","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16533","2022-10-02 12:15:42","通常売上","複数券","店内／現金","","830","鶏そば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16534","2022-10-02 12:15:42","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16535","2022-10-02 12:19:34","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16536","2022-10-02 12:19:34","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16537","2022-10-02 12:20:34","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16539","2022-10-02 12:20:34","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16540","2022-10-02 12:23:23","通常売上","通常券","店内／現金","","930","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16541","2022-10-02 12:23:23","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16543","2022-10-02 12:24:10","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16544","2022-10-02 12:24:10","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16545","2022-10-02 12:24:10","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16546","2022-10-02 12:24:10","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16547","2022-10-02 12:25:11","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16548","2022-10-02 12:25:11","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16549","2022-10-02 12:25:21","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16550","2022-10-02 12:25:38","通常売上","通常券","店内／現金","","390","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16551","2022-10-02 12:34:56","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16552","2022-10-02 12:34:56","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16553","2022-10-02 12:43:03","通常売上","複数券","店内／現金","","830","鶏そば","ラーメン","3","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16554","2022-10-02 12:43:30","通常売上","通常券","店内／現金","","900","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16555","2022-10-02 12:44:19","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16556","2022-10-02 12:46:37","通常売上","通常券","店内／現金","","900","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16557","2022-10-02 12:46:37","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16558","2022-10-02 12:46:37","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16559","2022-10-02 12:47:43","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16560","2022-10-02 12:47:43","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16561","2022-10-02 12:49:28","通常売上","通常券","店内／現金","","950","タイそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16562","2022-10-02 12:51:43","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16563","2022-10-02 12:51:43","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16564","2022-10-02 12:51:43","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16565","2022-10-02 12:51:43","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16566","2022-10-02 12:53:07","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16567","2022-10-02 12:53:26","通常売上","通常券","店内／現金","","950","タイそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16568","2022-10-02 12:54:35","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16569","2022-10-02 12:54:35","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16570","2022-10-02 13:03:41","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16571","2022-10-02 13:03:41","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16572","2022-10-02 13:07:42","通常売上","通常券","店内／現金","","950","タイそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16573","2022-10-02 13:07:42","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16574","2022-10-02 13:12:58","通常売上","複数券","店内／現金","","950","タイそば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16575","2022-10-02 13:12:58","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16577","2022-10-02 13:12:58","通常売上","通常券","店内／現金","","930","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16578","2022-10-02 13:12:58","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16579","2022-10-02 13:14:39","通常売上","複数券","店内／現金","","830","鶏そば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16580","2022-10-02 13:14:39","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16581","2022-10-02 13:18:51","通常売上","通常券","店内／現金","","950","タイそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16582","2022-10-02 13:19:08","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16583","2022-10-02 13:19:08","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16584","2022-10-02 13:19:08","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16585","2022-10-02 13:19:08","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16586","2022-10-02 13:20:51","通常売上","通常券","店内／現金","","880","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16587","2022-10-02 13:20:51","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16588","2022-10-02 13:21:18","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-02","16589","2022-10-02 13:21:18","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
