Sales date,Sales time,Price,Item name,Item Group,quantity
2022/12/4,2022/12/4 13:53,900,mazesoba,ramen,1
2022/12/4,2022/12/4 14:00,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 14:00,100,boiled egg,topping,1
2022/12/4,2022/12/4 14:00,980,salty aged chikin ramen,ramen,1
2022/12/4,2022/12/4 14:00,200,chikin tempura + rice set,topping,1
2022/12/4,2022/12/4 14:01,980,salty aged chikin ramen,ramen,1
2022/12/4,2022/12/4 14:01,830,soy sauce chicken ramen,ramen,2
2022/12/4,2022/12/4 14:08,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 14:08,100,boiled egg,topping,1
2022/12/4,2022/12/4 14:09,980,salty aged chikin ramen,ramen,1
2022/12/4,2022/12/4 14:09,200,chikin tempura + rice set,topping,1
2022/12/4,2022/12/4 14:18,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 14:18,200,chikin tempura + rice set,topping,1
2022/12/4,2022/12/4 14:20,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 14:20,200,chikin tempura + rice set,topping,1
2022/12/4,2022/12/4 14:20,100,boiled egg,topping,1
2022/12/4,2022/12/4 14:22,900,mazesoba,ramen,1
2022/12/4,2022/12/4 14:22,200,extra roasted pork fillet,topping,1
2022/12/4,2022/12/4 14:22,150,chicken tempura,A la carte,1
2022/12/4,2022/12/4 14:22,200,butter rice set,topping,1
2022/12/4,2022/12/4 14:34,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 14:48,900,mazesoba,ramen,1
2022/12/4,2022/12/4 14:51,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 14:51,200,butter rice set,topping,1
2022/12/4,2022/12/4 14:52,930,soy sauce aged chicken ramen,ramen,1
2022/12/4,2022/12/4 14:52,200,butter rice set,topping,1
2022/12/4,2022/12/4 14:52,200,extra roasted pork fillet,topping,1
2022/12/4,2022/12/4 18:11,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 18:11,100,large serving of noodles,topping,1
2022/12/4,2022/12/4 18:12,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 18:12,100,large serving of noodles,topping,1
2022/12/4,2022/12/4 18:13,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 18:13,100,large serving of noodles,topping,1
2022/12/4,2022/12/4 18:23,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 18:23,390,draft beer,drink,1
2022/12/4,2022/12/4 19:22,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 19:22,200,extra roasted pork fillet,topping,1
2022/12/4,2022/12/4 19:23,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 19:23,100,large serving of noodles,topping,1
2022/12/4,2022/12/4 19:23,200,extra roasted pork fillet,topping,1
2022/12/4,2022/12/4 19:24,980,salty aged chikin ramen,ramen,1
2022/12/4,2022/12/4 19:24,980,salty aged chikin ramen,ramen,1
2022/12/4,2022/12/4 19:24,100,large serving of noodles,topping,1
2022/12/4,2022/12/4 19:24,350,chicken thigh rice,food,1
2022/12/4,2022/12/4 19:39,900,mazesoba,ramen,1
2022/12/4,2022/12/4 20:00,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 20:00,100,boiled egg,topping,1
2022/12/4,2022/12/4 20:00,250,chikin rice bowl,food,1
2022/12/4,2022/12/4 20:22,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 20:22,100,large serving of noodles,topping,1
2022/12/4,2022/12/4 20:36,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 20:36,100,large serving of noodles,topping,1
2022/12/4,2022/12/4 21:00,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 21:02,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 21:02,100,large serving of noodles,topping,1
2022/12/4,2022/12/4 21:02,200,extra roasted pork fillet,topping,1
2022/12/4,2022/12/4 21:02,100,boiled egg,topping,1
2022/12/4,2022/12/4 21:25,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 21:51,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 21:51,390,whisky soda,drink,1
2022/12/4,2022/12/4 22:00,980,salty aged chikin ramen,ramen,1
2022/12/4,2022/12/4 22:00,100,boiled egg,topping,1
2022/12/4,2022/12/4 22:01,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 22:01,100,large serving of noodles,topping,1
2022/12/4,2022/12/4 22:04,830,soy sauce chicken ramen,ramen,1
2022/12/4,2022/12/4 22:04,100,boiled egg,topping,1
2022/12/5,2022/12/5 11:35,980,salty aged chikin ramen,ramen,3
2022/12/5,2022/12/5 11:35,100,boiled egg,topping,3
2022/12/5,2022/12/5 11:35,200,extra roasted pork fillet,topping,3
2022/12/5,2022/12/5 11:37,200,oolong tea,drink,1
2022/12/5,2022/12/5 11:37,100,boiled egg,topping,1
2022/12/5,2022/12/5 11:47,980,salty aged chikin ramen,ramen,1
2022/12/5,2022/12/5 11:47,200,butter rice set,topping,1
2022/12/5,2022/12/5 11:55,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 11:55,200,chikin tempura + rice set,topping,1
2022/12/5,2022/12/5 11:57,980,salty aged chikin ramen,ramen,1
2022/12/5,2022/12/5 11:57,200,butter rice set,topping,1
2022/12/5,2022/12/5 11:58,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 11:59,880,salty chicken ramen,ramen,1
2022/12/5,2022/12/5 11:59,100,large serving of noodles,topping,1
2022/12/5,2022/12/5 11:59,900,mazesoba,ramen,1
2022/12/5,2022/12/5 12:00,880,salty chicken ramen,ramen,1
2022/12/5,2022/12/5 12:01,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 12:01,200,butter rice set,topping,1
2022/12/5,2022/12/5 12:14,930,soy sauce aged chicken ramen,ramen,1
2022/12/5,2022/12/5 12:15,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 12:15,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 12:17,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 12:17,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 12:18,900,mazesoba,ramen,1
2022/12/5,2022/12/5 12:18,200,extra roasted pork fillet,topping,1
2022/12/5,2022/12/5 12:19,880,salty chicken ramen,ramen,1
2022/12/5,2022/12/5 12:19,200,chikin tempura + rice set,topping,1
2022/12/5,2022/12/5 12:23,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 12:23,100,boiled egg,topping,1
2022/12/5,2022/12/5 12:23,200,chikin tempura + rice set,topping,1
2022/12/5,2022/12/5 12:27,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 12:27,200,chikin tempura + rice set,topping,1
2022/12/5,2022/12/5 12:28,930,soy sauce aged chicken ramen,ramen,1
2022/12/5,2022/12/5 12:28,200,extra roasted pork fillet,topping,1
2022/12/5,2022/12/5 12:41,980,salty aged chikin ramen,ramen,1
2022/12/5,2022/12/5 12:49,900,mazesoba,ramen,1
2022/12/5,2022/12/5 12:49,200,chikin tempura + rice set,topping,1
2022/12/5,2022/12/5 12:53,900,mazesoba,ramen,1
2022/12/5,2022/12/5 12:53,100,boiled egg,topping,1
2022/12/5,2022/12/5 12:54,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 12:54,200,chikin tempura + rice set,topping,1
2022/12/5,2022/12/5 12:54,100,large serving of noodles,topping,1
2022/12/5,2022/12/5 13:10,980,salty aged chikin ramen,ramen,1
2022/12/5,2022/12/5 13:10,200,extra roasted pork fillet,topping,1
2022/12/5,2022/12/5 13:11,980,salty aged chikin ramen,ramen,1
2022/12/5,2022/12/5 13:11,100,boiled egg,topping,1
2022/12/5,2022/12/5 13:11,200,chikin tempura + rice set,topping,1
2022/12/5,2022/12/5 13:11,980,salty aged chikin ramen,ramen,1
2022/12/5,2022/12/5 13:11,980,salty aged chikin ramen,ramen,1
2022/12/5,2022/12/5 13:15,980,salty aged chikin ramen,ramen,1
2022/12/5,2022/12/5 13:15,100,large serving of noodles,topping,1
2022/12/5,2022/12/5 13:19,980,salty aged chikin ramen,ramen,1
2022/12/5,2022/12/5 13:19,100,large serving of noodles,topping,1
2022/12/5,2022/12/5 13:20,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 13:20,200,butter rice set,topping,1
2022/12/5,2022/12/5 13:35,930,soy sauce aged chicken ramen,ramen,1
2022/12/5,2022/12/5 13:36,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 13:50,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 13:50,100,boiled egg,topping,1
2022/12/5,2022/12/5 13:51,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 14:05,980,salty aged chikin ramen,ramen,1
2022/12/5,2022/12/5 14:05,200,chikin tempura + rice set,topping,1
2022/12/5,2022/12/5 14:21,900,mazesoba,ramen,1
2022/12/5,2022/12/5 14:42,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 14:43,250,butter rice,food,1
2022/12/5,2022/12/5 14:46,830,soy sauce chicken ramen,ramen,1
2022/12/5,2022/12/5 14:46,200,butter rice set,topping,1
2022/12/5,2022/12/5 15:04,100,boiled egg,topping,1
2022/12/6,2022/12/6 12:03,900,mazesoba,ramen,1
2022/12/6,2022/12/6 12:03,100,boiled egg,topping,1
2022/12/6,2022/12/6 12:08,980,salty aged chikin ramen,ramen,1
2022/12/6,2022/12/6 12:08,200,chikin tempura + rice set,topping,1
2022/12/6,2022/12/6 12:10,830,soy sauce chicken ramen,ramen,2
2022/12/6,2022/12/6 12:10,200,chikin tempura + rice set,topping,2
2022/12/6,2022/12/6 12:11,830,soy sauce chicken ramen,ramen,1
2022/12/6,2022/12/6 12:11,100,large serving of noodles,topping,1
2022/12/6,2022/12/6 12:11,250,butter rice,food,1
2022/12/6,2022/12/6 12:11,980,salty aged chikin ramen,ramen,1
2022/12/6,2022/12/6 12:11,100,large serving of noodles,topping,1
2022/12/6,2022/12/6 12:11,200,chikin tempura + rice set,topping,1
2022/12/6,2022/12/6 12:15,900,mazesoba,ramen,1
2022/12/6,2022/12/6 12:15,70,rice only for mazesoba,topping,1
2022/12/6,2022/12/6 12:15,830,soy sauce chicken ramen,ramen,1
2022/12/6,2022/12/6 12:16,880,salty chicken ramen,ramen,1
2022/12/6,2022/12/6 12:16,100,large serving of noodles,topping,1
2022/12/6,2022/12/6 12:17,980,salty aged chikin ramen,ramen,1
2022/12/6,2022/12/6 12:22,930,soy sauce aged chicken ramen,ramen,1
2022/12/6,2022/12/6 12:22,100,large serving of noodles,topping,1
2022/12/6,2022/12/6 12:23,830,soy sauce chicken ramen,ramen,1
2022/12/6,2022/12/6 12:23,200,butter rice set,topping,1
2022/12/6,2022/12/6 12:24,830,soy sauce chicken ramen,ramen,1
2022/12/6,2022/12/6 12:24,200,chikin tempura + rice set,topping,1
2022/12/6,2022/12/6 12:24,100,boiled egg,topping,1
2022/12/6,2022/12/6 12:25,980,salty aged chikin ramen,ramen,1
2022/12/6,2022/12/6 12:26,900,mazesoba,ramen,1
2022/12/6,2022/12/6 12:26,70,rice only for mazesoba,topping,1
2022/12/6,2022/12/6 12:29,980,salty aged chikin ramen,ramen,1
2022/12/6,2022/12/6 12:29,200,butter rice set,topping,1
2022/12/6,2022/12/6 12:31,980,salty aged chikin ramen,ramen,1
2022/12/6,2022/12/6 12:31,100,large serving of noodles,topping,1
2022/12/6,2022/12/6 12:42,830,soy sauce chicken ramen,ramen,1
2022/12/6,2022/12/6 12:42,200,chikin tempura + rice set,topping,1
2022/12/6,2022/12/6 12:45,830,soy sauce chicken ramen,ramen,1
2022/12/6,2022/12/6 13:18,980,salty aged chikin ramen,ramen,1
2022/12/6,2022/12/6 13:33,930,soy sauce aged chicken ramen,ramen,1
2022/12/6,2022/12/6 13:33,100,large serving of noodles,topping,1
2022/12/6,2022/12/6 13:40,830,soy sauce chicken ramen,ramen,1
2022/12/6,2022/12/6 13:40,100,large serving of noodles,topping,1
2022/12/6,2022/12/6 13:40,200,chikin tempura + rice set,topping,1
2022/12/6,2022/12/6 13:41,980,simmered beef ramen,ramen,1
2022/12/6,2022/12/6 14:42,900,mazesoba,ramen,1
2022/12/6,2022/12/6 14:42,200,butter rice set,topping,1
2022/12/6,2022/12/6 14:43,980,simmered beef ramen,ramen,1
2022/12/6,2022/12/6 14:44,830,soy sauce chicken ramen,ramen,1
2022/12/6,2022/12/6 14:44,200,chikin tempura + rice set,topping,1
2022/12/6,2022/12/6 14:44,100,large serving of noodles,topping,1
2022/12/6,2022/12/6 15:19,980,simmered beef ramen,ramen,1
2022/12/6,2022/12/6 15:20,390,draft beer,drink,1
2022/12/6,2022/12/6 18:03,880,salty chicken ramen,ramen,1
2022/12/6,2022/12/6 18:04,980,salty aged chikin ramen,ramen,1
2022/12/6,2022/12/6 18:14,830,soy sauce chicken ramen,ramen,2
2022/12/6,2022/12/6 18:14,980,salty aged chikin ramen,ramen,1
2022/12/6,2022/12/6 18:56,980,salty aged chikin ramen,ramen,1
2022/12/6,2022/12/6 18:56,350,chicken thigh rice,food,1
2022/12/6,2022/12/6 18:56,350,lemon shochu highball,drink,1
2022/12/6,2022/12/6 18:57,830,soy sauce chicken ramen,ramen,1
2022/12/6,2022/12/6 18:57,350,lemon shochu highball,drink,1
2022/12/6,2022/12/6 19:23,980,simmered beef ramen,ramen,1
2022/12/6,2022/12/6 19:39,930,soy sauce aged chicken ramen,ramen,1
2022/12/6,2022/12/6 19:40,980,simmered beef ramen,ramen,1
2022/12/6,2022/12/6 20:00,980,salty aged chikin ramen,ramen,1
2022/12/6,2022/12/6 20:00,100,large serving of noodles,topping,1
2022/12/6,2022/12/6 20:00,100,boiled egg,topping,1
2022/12/6,2022/12/6 20:00,350,chicken thigh rice,food,1
2022/12/6,2022/12/6 20:42,830,soy sauce chicken ramen,ramen,1
2022/12/6,2022/12/6 20:42,200,extra roasted pork fillet,topping,1
2022/12/6,2022/12/6 20:42,250,butter rice,food,1
2022/12/6,2022/12/6 20:56,830,soy sauce chicken ramen,ramen,1
2022/12/6,2022/12/6 20:56,100,boiled egg,topping,1
2022/12/6,2022/12/6 21:36,900,mazesoba,ramen,1
2022/12/6,2022/12/6 21:36,70,rice only for mazesoba,topping,1
2022/12/6,2022/12/6 21:39,980,simmered beef ramen,ramen,1
2022/12/6,2022/12/6 21:49,980,salty aged chikin ramen,ramen,1
2022/12/6,2022/12/6 21:49,150,rice,food,1
2022/12/6,2022/12/6 22:05,900,mazesoba,ramen,1
2022/12/6,2022/12/6 22:12,980,salty aged chikin ramen,ramen,1
2022/12/7,2022/12/7 11:32,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 11:32,200,extra roasted pork fillet,topping,1
2022/12/7,2022/12/7 11:32,200,chikin tempura + rice set,topping,1
2022/12/7,2022/12/7 11:34,980,salty aged chikin ramen,ramen,1
2022/12/7,2022/12/7 11:34,200,extra roasted pork fillet,topping,1
2022/12/7,2022/12/7 11:34,200,chikin tempura + rice set,topping,1
2022/12/7,2022/12/7 11:40,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 11:40,200,extra roasted pork fillet,topping,1
2022/12/7,2022/12/7 11:40,100,boiled egg,topping,1
2022/12/7,2022/12/7 11:40,200,cola,drink,1
2022/12/7,2022/12/7 11:40,350,chicken thigh rice,food,1
2022/12/7,2022/12/7 11:42,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 11:42,100,large serving of noodles,topping,1
2022/12/7,2022/12/7 11:42,100,boiled egg,topping,1
2022/12/7,2022/12/7 11:43,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 11:43,200,chikin tempura + rice set,topping,1
2022/12/7,2022/12/7 11:53,980,simmered beef ramen,ramen,1
2022/12/7,2022/12/7 11:55,980,salty aged chikin ramen,ramen,1
2022/12/7,2022/12/7 11:55,200,chikin tempura + rice set,topping,1
2022/12/7,2022/12/7 12:05,980,simmered beef ramen,ramen,1
2022/12/7,2022/12/7 12:05,250,butter rice,food,1
2022/12/7,2022/12/7 12:05,900,mazesoba,ramen,1
2022/12/7,2022/12/7 12:05,200,chikin tempura + rice set,topping,1
2022/12/7,2022/12/7 12:09,980,salty aged chikin ramen,ramen,1
2022/12/7,2022/12/7 12:09,200,butter rice set,topping,1
2022/12/7,2022/12/7 12:10,930,soy sauce aged chicken ramen,ramen,1
2022/12/7,2022/12/7 12:10,150,rice,food,1
2022/12/7,2022/12/7 12:11,900,mazesoba,ramen,1
2022/12/7,2022/12/7 12:11,350,chicken thigh rice,food,1
2022/12/7,2022/12/7 12:12,980,salty aged chikin ramen,ramen,1
2022/12/7,2022/12/7 12:12,200,chikin tempura + rice set,topping,1
2022/12/7,2022/12/7 12:15,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 12:15,200,chikin tempura + rice set,topping,1
2022/12/7,2022/12/7 12:15,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 12:25,900,mazesoba,ramen,1
2022/12/7,2022/12/7 12:25,200,extra roasted pork fillet,topping,1
2022/12/7,2022/12/7 12:25,100,boiled egg,topping,1
2022/12/7,2022/12/7 12:26,350,chicken thigh rice,food,1
2022/12/7,2022/12/7 12:27,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 12:27,100,large serving of noodles,topping,1
2022/12/7,2022/12/7 12:27,200,extra roasted pork fillet,topping,1
2022/12/7,2022/12/7 12:28,350,chicken thigh rice,food,1
2022/12/7,2022/12/7 12:40,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 12:40,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 12:42,830,soy sauce chicken ramen,ramen,2
2022/12/7,2022/12/7 12:42,100,large serving of noodles,topping,1
2022/12/7,2022/12/7 12:47,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 12:47,200,butter rice set,topping,1
2022/12/7,2022/12/7 12:47,100,boiled egg,topping,1
2022/12/7,2022/12/7 12:51,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 12:52,880,salty chicken ramen,ramen,1
2022/12/7,2022/12/7 12:52,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 12:59,880,salty chicken ramen,ramen,1
2022/12/7,2022/12/7 12:59,100,boiled egg,topping,1
2022/12/7,2022/12/7 13:10,880,salty chicken ramen,ramen,1
2022/12/7,2022/12/7 13:10,100,boiled egg,topping,1
2022/12/7,2022/12/7 13:10,880,salty chicken ramen,ramen,1
2022/12/7,2022/12/7 13:10,100,large serving of noodles,topping,1
2022/12/7,2022/12/7 13:11,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 13:20,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 13:26,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 13:26,200,butter rice set,topping,1
2022/12/7,2022/12/7 13:30,930,soy sauce aged chicken ramen,ramen,1
2022/12/7,2022/12/7 13:39,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 13:39,200,chikin tempura + rice set,topping,1
2022/12/7,2022/12/7 13:47,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 13:47,100,large serving of noodles,topping,1
2022/12/7,2022/12/7 13:47,100,boiled egg,topping,1
2022/12/7,2022/12/7 14:00,900,mazesoba,ramen,1
2022/12/7,2022/12/7 14:12,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 14:12,100,boiled egg,topping,1
2022/12/7,2022/12/7 14:12,200,extra roasted pork fillet,topping,1
2022/12/7,2022/12/7 14:12,250,butter rice,food,1
2022/12/7,2022/12/7 14:12,200,large serving of ricebowl,topping,1
2022/12/7,2022/12/7 14:39,250,butter rice,food,1
2022/12/7,2022/12/7 14:39,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 18:01,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 18:01,100,large serving of noodles,topping,1
2022/12/7,2022/12/7 18:06,980,simmered beef ramen,ramen,1
2022/12/7,2022/12/7 18:06,100,large serving of noodles,topping,1
2022/12/7,2022/12/7 18:06,200,extra roasted pork fillet,topping,1
2022/12/7,2022/12/7 18:06,500,children's ramen,ramen,1
2022/12/7,2022/12/7 18:06,900,mazesoba,ramen,1
2022/12/7,2022/12/7 18:20,930,soy sauce aged chicken ramen,ramen,1
2022/12/7,2022/12/7 18:27,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 18:27,250,butter rice,food,1
2022/12/7,2022/12/7 18:27,150,chicken tempura,A la carte,1
2022/12/7,2022/12/7 18:28,980,simmered beef ramen,ramen,1
2022/12/7,2022/12/7 18:34,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 18:34,100,boiled egg,topping,1
2022/12/7,2022/12/7 18:59,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 18:59,100,large serving of noodles,topping,1
2022/12/7,2022/12/7 18:59,200,rice(large),food,1
2022/12/7,2022/12/7 19:14,350,roasted pork fillet assort,A la carte,1
2022/12/7,2022/12/7 19:18,980,salty aged chikin ramen,ramen,1
2022/12/7,2022/12/7 19:18,100,large serving of noodles,topping,1
2022/12/7,2022/12/7 19:18,100,boiled egg,topping,1
2022/12/7,2022/12/7 19:19,900,mazesoba,ramen,1
2022/12/7,2022/12/7 19:19,70,rice only for mazesoba,topping,1
2022/12/7,2022/12/7 19:26,980,simmered beef ramen,ramen,1
2022/12/7,2022/12/7 19:26,250,chikin rice bowl,food,1
2022/12/7,2022/12/7 19:46,500,children's ramen,ramen,1
2022/12/7,2022/12/7 19:46,900,mazesoba,ramen,2
2022/12/7,2022/12/7 19:46,980,salty aged chikin ramen,ramen,1
2022/12/7,2022/12/7 19:46,200,extra roasted pork fillet,topping,1
2022/12/7,2022/12/7 19:46,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 19:46,250,butter rice,food,1
2022/12/7,2022/12/7 19:47,930,soy sauce aged chicken ramen,ramen,1
2022/12/7,2022/12/7 19:47,250,butter rice,food,1
2022/12/7,2022/12/7 20:07,980,simmered beef ramen,ramen,1
2022/12/7,2022/12/7 20:21,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 20:21,100,large serving of noodles,topping,1
2022/12/7,2022/12/7 20:21,900,mazesoba,ramen,1
2022/12/7,2022/12/7 20:21,390,draft beer,drink,2
2022/12/7,2022/12/7 20:32,390,whisky soda,drink,2
2022/12/7,2022/12/7 20:38,980,salty aged chikin ramen,ramen,1
2022/12/7,2022/12/7 20:38,100,large serving of noodles,topping,1
2022/12/7,2022/12/7 20:38,100,boiled egg,topping,1
2022/12/7,2022/12/7 20:41,980,salty aged chikin ramen,ramen,1
2022/12/7,2022/12/7 20:41,100,boiled egg,topping,1
2022/12/7,2022/12/7 20:41,350,chicken thigh rice,food,1
2022/12/7,2022/12/7 20:43,930,soy sauce aged chicken ramen,ramen,1
2022/12/7,2022/12/7 20:43,100,boiled egg,topping,1
2022/12/7,2022/12/7 20:58,980,salty aged chikin ramen,ramen,1
2022/12/7,2022/12/7 21:02,880,salty chicken ramen,ramen,1
2022/12/7,2022/12/7 21:03,390,draft beer,drink,1
2022/12/7,2022/12/7 21:03,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 21:10,250,butter rice,food,1
2022/12/7,2022/12/7 21:20,980,salty aged chikin ramen,ramen,1
2022/12/7,2022/12/7 21:30,980,simmered beef ramen,ramen,1
2022/12/7,2022/12/7 21:30,350,chicken thigh rice,food,1
2022/12/7,2022/12/7 21:32,980,simmered beef ramen,ramen,1
2022/12/7,2022/12/7 21:34,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 21:36,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 21:53,830,soy sauce chicken ramen,ramen,1
2022/12/7,2022/12/7 21:53,100,boiled egg,topping,1
2022/12/7,2022/12/7 22:12,830,soy sauce chicken ramen,ramen,2
