"店舗コード","企業名","店舗名","機番号","備考","売上集計日","売上連番","売上時間","削除フラグ","チケット種類","購入方法","電子マネー","売上金額","品目名","グループ名","枚数","税率"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","175","2022-05-21 12:32:44","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","176","2022-05-21 12:33:12","通常売上","通常券","店内／現金","","880","熟成醤油鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","177","2022-05-21 12:34:16","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","178","2022-05-21 12:38:54","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","179","2022-05-21 12:38:54","通常売上","通常券","店内／現金","","830","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","180","2022-05-21 12:38:54","通常売上","通常券","店内／現金","","350","ももご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","181","2022-05-21 12:38:54","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","182","2022-05-21 12:38:54","通常売上","通常券","店内／現金","","150","とり天","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","183","2022-05-21 12:41:27","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","184","2022-05-21 12:44:20","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","185","2022-05-21 12:45:27","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","186","2022-05-21 12:47:30","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","187","2022-05-21 12:48:49","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","188","2022-05-21 12:49:01","通常売上","通常券","店内／現金","","150","ご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","189","2022-05-21 12:49:55","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","190","2022-05-21 12:49:55","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","191","2022-05-21 12:50:38","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","192","2022-05-21 12:50:38","通常売上","通常券","店内／現金","","350","ももご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","193","2022-05-21 12:51:42","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","194","2022-05-21 12:51:42","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","195","2022-05-21 12:52:51","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","196","2022-05-21 12:58:36","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","197","2022-05-21 12:58:36","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","198","2022-05-21 12:58:36","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","199","2022-05-21 13:00:45","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","200","2022-05-21 13:00:45","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","201","2022-05-21 13:05:11","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","202","2022-05-21 13:05:11","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","203","2022-05-21 13:05:11","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","204","2022-05-21 13:06:22","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","205","2022-05-21 13:06:22","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","206","2022-05-21 13:06:22","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","207","2022-05-21 13:06:58","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","208","2022-05-21 13:06:58","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","209","2022-05-21 13:07:28","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","210","2022-05-21 13:10:21","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","211","2022-05-21 13:10:21","通常売上","通常券","店内／現金","","830","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","212","2022-05-21 13:11:07","通常売上","通常券","店内／現金","","390","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","213","2022-05-21 13:12:57","通常売上","通常券","店内／現金","","350","手羽唐揚げ","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","214","2022-05-21 13:12:57","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","215","2022-05-21 13:12:57","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","216","2022-05-21 13:12:57","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","217","2022-05-21 13:15:59","通常売上","通常券","店内／現金","","830","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","218","2022-05-21 13:15:59","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","219","2022-05-21 13:15:59","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","220","2022-05-21 13:15:59","通常売上","複数券","店内／現金","","390","生ビール","ドリンク","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","221","2022-05-21 13:15:59","通常売上","複数券","店内／現金","","150","とり天","一品","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","222","2022-05-21 13:17:17","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","223","2022-05-21 13:17:17","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","224","2022-05-21 13:17:51","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","225","2022-05-21 13:17:51","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","226","2022-05-21 13:18:51","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","227","2022-05-21 13:18:51","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","228","2022-05-21 13:19:57","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","229","2022-05-21 13:23:53","通常売上","複数券","店内／現金","","100","煮卵","トッピング","3","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","230","2022-05-21 13:23:53","通常売上","通常券","店内／現金","","500","お子様鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","231","2022-05-21 13:23:53","通常売上","通常券","店内／現金","","250","豚丼","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","232","2022-05-21 13:23:53","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","233","2022-05-21 13:23:53","通常売上","複数券","店内／現金","","780","鶏そば","ラーメン","3","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","234","2022-05-21 13:29:48","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","235","2022-05-21 13:33:02","通常売上","通常券","店内／現金","","350","煮豚卵","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","236","2022-05-21 13:33:02","通常売上","通常券","店内／現金","","150","とり天","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","237","2022-05-21 13:33:02","通常売上","通常券","店内／現金","","390","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-05-21","238","2022-05-21 13:36:29","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
